note_id,request_id,author_user_id,note_type,visibility_level,note_text,created_at
262,1000279,21,Resolution,School Team,Operational note for case 1000279 capturing workflow action and next step.,2025-05-09 15:05:00
263,1000282,150,Resolution,Internal,Operational note for case 1000282 capturing workflow action and next step.,2026-02-15 10:29:00
264,1000283,146,Follow-up,Restricted,Operational note for case 1000283 capturing workflow action and next step.,2024-08-25 08:39:00
265,1000285,139,Resolution,School Team,Operational note for case 1000285 capturing workflow action and next step.,2024-10-19 09:51:00
266,1000286,170,Coordination,Restricted,Operational note for case 1000286 capturing workflow action and next step.,2025-05-01 13:08:00
267,1000287,26,Intake,Restricted,Operational note for case 1000287 capturing workflow action and next step.,2025-07-26 16:39:00
268,1000287,26,Coordination,Internal,Operational note for case 1000287 capturing workflow action and next step.,2025-08-05 16:39:00
269,1000288,15,Intake,Internal,Operational note for case 1000288 capturing workflow action and next step.,2025-02-01 15:43:00
270,1000289,157,Resolution,School Team,Operational note for case 1000289 capturing workflow action and next step.,2025-12-31 16:31:00
271,1000291,136,Follow-up,Restricted,Operational note for case 1000291 capturing workflow action and next step.,2024-08-26 16:15:00
272,1000292,130,Intake,Restricted,Operational note for case 1000292 capturing workflow action and next step.,2025-09-10 09:26:00
273,1000294,186,Intake,School Team,Operational note for case 1000294 capturing workflow action and next step.,2024-12-07 15:31:00
274,1000295,2,Intake,Restricted,Operational note for case 1000295 capturing workflow action and next step.,2026-01-28 13:20:00
275,1000295,2,Resolution,School Team,Operational note for case 1000295 capturing workflow action and next step.,2026-02-10 13:20:00
276,1000296,119,Resolution,Internal,Operational note for case 1000296 capturing workflow action and next step.,2025-09-17 11:18:00
277,1000297,207,Coordination,Restricted,Operational note for case 1000297 capturing workflow action and next step.,2025-03-31 14:10:00
278,1000297,207,Intake,Restricted,Operational note for case 1000297 capturing workflow action and next step.,2025-03-27 14:10:00
279,1000298,29,Intake,Internal,Operational note for case 1000298 capturing workflow action and next step.,2026-02-27 10:39:00
280,1000299,145,Coordination,Internal,Operational note for case 1000299 capturing workflow action and next step.,2026-01-24 11:48:00
281,1000300,16,Coordination,Internal,Operational note for case 1000300 capturing workflow action and next step.,2026-01-03 14:42:00
282,1000302,21,Intake,Internal,Operational note for case 1000302 capturing workflow action and next step.,2026-04-30 14:43:00
283,1000304,12,Resolution,School Team,Operational note for case 1000304 capturing workflow action and next step.,2026-06-23 09:45:00
284,1000305,29,Intake,Restricted,Operational note for case 1000305 capturing workflow action and next step.,2024-10-14 13:40:00
285,1000306,1,Intake,Internal,Operational note for case 1000306 capturing workflow action and next step.,2024-09-30 11:56:00
286,1000307,48,Intake,Internal,Operational note for case 1000307 capturing workflow action and next step.,2025-10-25 15:01:00
287,1000308,92,Intake,Internal,Operational note for case 1000308 capturing workflow action and next step.,2025-07-17 12:59:00
288,1000309,1,Intake,Restricted,Operational note for case 1000309 capturing workflow action and next step.,2025-10-25 12:42:00
289,1000310,21,Coordination,Internal,Operational note for case 1000310 capturing workflow action and next step.,2025-01-29 10:12:00
290,1000310,21,Resolution,Internal,Operational note for case 1000310 capturing workflow action and next step.,2025-01-21 10:12:00
291,1000311,76,Coordination,Restricted,Operational note for case 1000311 capturing workflow action and next step.,2025-05-23 11:18:00
292,1000313,174,Coordination,Internal,Operational note for case 1000313 capturing workflow action and next step.,2025-01-23 08:46:00
293,1000314,14,Coordination,Restricted,Operational note for case 1000314 capturing workflow action and next step.,2025-08-17 16:47:00
294,1000315,63,Intake,School Team,Operational note for case 1000315 capturing workflow action and next step.,2026-01-24 16:20:00
295,1000316,18,Intake,Internal,Operational note for case 1000316 capturing workflow action and next step.,2025-12-27 14:38:00
296,1000318,13,Coordination,Restricted,Operational note for case 1000318 capturing workflow action and next step.,2026-05-27 13:25:00
297,1000319,184,Follow-up,Restricted,Operational note for case 1000319 capturing workflow action and next step.,2026-01-29 12:09:00
298,1000321,38,Follow-up,School Team,Operational note for case 1000321 capturing workflow action and next step.,2026-02-02 11:25:00
299,1000321,38,Follow-up,Internal,Operational note for case 1000321 capturing workflow action and next step.,2026-02-03 11:25:00
300,1000322,239,Follow-up,Restricted,Operational note for case 1000322 capturing workflow action and next step.,2025-06-06 12:25:00
301,1000324,237,Resolution,Restricted,Operational note for case 1000324 capturing workflow action and next step.,2025-09-19 13:25:00
302,1000325,76,Follow-up,Internal,Operational note for case 1000325 capturing workflow action and next step.,2026-04-04 13:14:00
303,1000326,212,Intake,Restricted,Operational note for case 1000326 capturing workflow action and next step.,2026-05-11 09:19:00
304,1000328,121,Intake,Restricted,Operational note for case 1000328 capturing workflow action and next step.,2025-10-22 08:23:00
305,1000328,121,Follow-up,School Team,Operational note for case 1000328 capturing workflow action and next step.,2025-10-17 08:23:00
306,1000330,66,Follow-up,Restricted,Operational note for case 1000330 capturing workflow action and next step.,2025-10-30 10:02:00
307,1000331,4,Intake,Internal,Operational note for case 1000331 capturing workflow action and next step.,2024-08-30 12:02:00
308,1000331,4,Follow-up,School Team,Operational note for case 1000331 capturing workflow action and next step.,2024-08-29 12:02:00
309,1000332,171,Intake,Restricted,Operational note for case 1000332 capturing workflow action and next step.,2026-03-23 12:28:00
310,1000333,83,Follow-up,Internal,Operational note for case 1000333 capturing workflow action and next step.,2025-09-23 14:56:00
311,1000333,83,Resolution,Internal,Operational note for case 1000333 capturing workflow action and next step.,2025-09-23 14:56:00
312,1000334,252,Resolution,Restricted,Operational note for case 1000334 capturing workflow action and next step.,2025-07-01 12:00:00
313,1000334,252,Resolution,Internal,Operational note for case 1000334 capturing workflow action and next step.,2025-07-01 12:00:00
314,1000335,122,Intake,School Team,Operational note for case 1000335 capturing workflow action and next step.,2025-12-29 14:32:00
315,1000336,177,Coordination,Internal,Operational note for case 1000336 capturing workflow action and next step.,2025-01-02 09:51:00
316,1000337,141,Intake,School Team,Operational note for case 1000337 capturing workflow action and next step.,2026-05-03 13:40:00
317,1000338,8,Coordination,Internal,Operational note for case 1000338 capturing workflow action and next step.,2025-10-28 08:46:00
318,1000339,73,Resolution,Internal,Operational note for case 1000339 capturing workflow action and next step.,2025-09-16 13:00:00
319,1000340,29,Follow-up,School Team,Operational note for case 1000340 capturing workflow action and next step.,2026-06-16 15:50:00
320,1000340,29,Coordination,Internal,Operational note for case 1000340 capturing workflow action and next step.,2026-06-19 15:50:00
321,1000341,41,Follow-up,School Team,Operational note for case 1000341 capturing workflow action and next step.,2025-05-06 12:53:00
322,1000342,27,Coordination,School Team,Operational note for case 1000342 capturing workflow action and next step.,2025-05-31 11:00:00
323,1000343,58,Intake,School Team,Operational note for case 1000343 capturing workflow action and next step.,2025-10-10 09:32:00
324,1000343,58,Intake,School Team,Operational note for case 1000343 capturing workflow action and next step.,2025-09-28 09:32:00
325,1000344,6,Resolution,Internal,Operational note for case 1000344 capturing workflow action and next step.,2025-08-17 15:47:00
326,1000346,23,Coordination,Internal,Operational note for case 1000346 capturing workflow action and next step.,2025-10-07 09:43:00
327,1000349,73,Intake,Restricted,Operational note for case 1000349 capturing workflow action and next step.,2025-02-03 13:36:00
328,1000350,249,Intake,School Team,Operational note for case 1000350 capturing workflow action and next step.,2024-10-22 13:15:00
329,1000351,102,Follow-up,School Team,Operational note for case 1000351 capturing workflow action and next step.,2026-04-13 15:43:00
330,1000351,102,Intake,Internal,Operational note for case 1000351 capturing workflow action and next step.,2026-04-20 15:43:00
331,1000354,17,Resolution,School Team,Operational note for case 1000354 capturing workflow action and next step.,2026-06-05 12:36:00
332,1000354,17,Follow-up,School Team,Operational note for case 1000354 capturing workflow action and next step.,2026-06-07 12:36:00
333,1000356,161,Intake,Restricted,Operational note for case 1000356 capturing workflow action and next step.,2026-02-18 16:08:00
334,1000357,12,Resolution,School Team,Operational note for case 1000357 capturing workflow action and next step.,2026-02-22 15:37:00
335,1000358,207,Resolution,School Team,Operational note for case 1000358 capturing workflow action and next step.,2026-06-30 11:10:00
336,1000359,58,Coordination,Restricted,Operational note for case 1000359 capturing workflow action and next step.,2026-01-06 08:21:00
337,1000361,131,Intake,Restricted,Operational note for case 1000361 capturing workflow action and next step.,2024-08-30 12:32:00
338,1000362,153,Coordination,Restricted,Operational note for case 1000362 capturing workflow action and next step.,2024-12-01 16:09:00
339,1000362,153,Coordination,Internal,Operational note for case 1000362 capturing workflow action and next step.,2024-11-24 16:09:00
340,1000363,169,Follow-up,Internal,Operational note for case 1000363 capturing workflow action and next step.,2025-01-09 09:34:00
341,1000363,169,Follow-up,Internal,Operational note for case 1000363 capturing workflow action and next step.,2025-01-11 09:34:00
